ISIN,Cap,Bewertungstag,Emittent,Brief,Geld
DE000JP894S1,12200.00,18.12.20,J.P. Morgan,116.07,116.06
DE000JP894T9,12000.00,18.12.20,J.P. Morgan,114.73,114.72
DE000JP894U7,11300.00,18.12.20,J.P. Morgan,109.57,109.56
DE000JP894V5,11600.00,18.12.20,J.P. Morgan,111.86,111.85
DE000JP89512,11700.00,18.12.20,J.P. Morgan,112.60,112.59
DE000JP89520,11800.00,18.12.20,J.P. Morgan,113.32,113.31
DE000JP89579,11000.00,18.12.20,J.P. Morgan,107.18,107.17
DE000JP89587,11400.00,18.12.20,J.P. Morgan,110.34,110.33
DE000JP89595,11200.00,18.12.20,J.P. Morgan,108.78,108.77
DE000JP895E8,10900.00,18.12.20,J.P. Morgan,106.36,106.35
DE000JP895F5,11100.00,18.12.20,J.P. Morgan,107.99,107.98
DE000JP895M1,10700.00,18.12.20,J.P. Morgan,104.70,104.69
DE000JP895N9,10600.00,18.12.20,J.P. Morgan,103.86,103.85
DE000JP895P4,10800.00,18.12.20,J.P. Morgan,105.54,105.53
DE000JP895V2,10500.00,18.12.20,J.P. Morgan,103.01,103.00
DE000JP895W0,10300.00,18.12.20,J.P. Morgan,101.28,101.27
DE000JP895X8,9700.00,18.12.20,J.P. Morgan,95.82,95.81
DE000JP895Y6,10200.00,18.12.20,J.P. Morgan,100.41,100.40
DE000JP895Z3,10400.00,18.12.20,J.P. Morgan,102.15,102.14
DE000JP89637,9600.00,18.12.20,J.P. Morgan,94.91,94.90
DE000JP89645,9800.00,18.12.20,J.P. Morgan,96.71,96.70
DE000JP89686,9750.00,18.12.20,J.P. Morgan,96.27,96.26
DE000JP89694,11750.00,18.12.20,J.P. Morgan,112.96,112.95
DE000JP896A4,12250.00,18.12.20,J.P. Morgan,116.40,116.39
DE000JP896B2,9500.00,18.12.20,J.P. Morgan,94.00,93.99
DE000JP896C0,12750.00,18.12.20,J.P. Morgan,119.42,119.41
DE000JP896D8,10250.00,18.12.20,J.P. Morgan,100.85,100.84
DE000JP896E6,10750.00,18.12.20,J.P. Morgan,105.12,105.11
DE000JP896F3,11250.00,18.12.20,J.P. Morgan,109.18,109.17
DE000JP9A467,13250.00,18.12.20,J.P. Morgan,121.66,121.65
DE000JP9A475,9400.00,18.12.20,J.P. Morgan,93.09,93.08
DE000JP9A483,13100.00,18.12.20,J.P. Morgan,121.24,121.23
DE000JP9A491,13500.00,18.12.20,J.P. Morgan,122.73,122.72
DE000JP9A4A6,13200.00,18.12.20,J.P. Morgan,121.43,121.42
DE000JP9A4B4,9200.00,18.12.20,J.P. Morgan,91.25,91.24
DE000JP9A4C2,13000.00,18.12.20,J.P. Morgan,120.74,120.73
DE000JP9A4D0,12900.00,18.12.20,J.P. Morgan,120.23,120.22
DE000JP9A4E8,9250.00,18.12.20,J.P. Morgan,91.71,91.70
DE000JP9A4F5,9300.00,18.12.20,J.P. Morgan,92.17,92.16
DE000JP9A4G3,9000.00,18.12.20,J.P. Morgan,89.40,89.39
DE000JP9A4H1,9100.00,18.12.20,J.P. Morgan,90.33,90.32
DE000JP9BR29,14250.00,18.12.20,J.P. Morgan,125.09,125.08
DE000JP9BR37,13750.00,18.12.20,J.P. Morgan,123.65,123.64
DE000JP9BR60,14000.00,18.12.20,J.P. Morgan,124.44,124.43
DE000JP9WKL2,10550.00,19.06.20,J.P. Morgan,104.40,104.39
DE000JP9WKM0,10350.00,19.06.20,J.P. Morgan,102.59,102.58
DE000JP9WKN8,10150.00,19.06.20,J.P. Morgan,100.76,100.75
DE000JP9WKQ1,10450.00,19.06.20,J.P. Morgan,103.50,103.49
DE000JP9WKR9,10850.00,19.06.20,J.P. Morgan,107.06,107.05
DE000JP9WKS7,10650.00,19.06.20,J.P. Morgan,105.29,105.28
DE000JP9WKT5,10950.00,19.06.20,J.P. Morgan,107.93,107.92
DE000JP9WKU3,11050.00,19.06.20,J.P. Morgan,108.79,108.78
DE000JP9WKV1,11150.00,19.06.20,J.P. Morgan,109.64,109.63
DE000JP9WKW9,11200.00,19.06.20,J.P. Morgan,110.07,110.06
DE000JP9WKX7,11300.00,19.06.20,J.P. Morgan,110.90,110.89
DE000JP9WKY5,11550.00,19.06.20,J.P. Morgan,112.95,112.94
DE000JP9WKZ2,11450.00,19.06.20,J.P. Morgan,112.14,112.13
DE000JP9WL04,11350.00,19.06.20,J.P. Morgan,111.32,111.31
DE000JP9WL12,11850.00,19.06.20,J.P. Morgan,115.29,115.28
DE000JP9WL20,11650.00,19.06.20,J.P. Morgan,113.74,113.73
DE000JP9WL38,12050.00,19.06.20,J.P. Morgan,116.77,116.76
DE000JP9WL46,11950.00,19.06.20,J.P. Morgan,116.04,116.03
DE000JP9WL53,12350.00,19.06.20,J.P. Morgan,118.86,118.85
DE000JP9WL61,12150.00,19.06.20,J.P. Morgan,117.49,117.48
DE000JP9WL79,12550.00,19.06.20,J.P. Morgan,120.15,120.14
DE000JP9WL87,12450.00,19.06.20,J.P. Morgan,119.52,119.51
DE000JP9WL95,12850.00,19.06.20,J.P. Morgan,121.89,121.88
DE000JP9WLA3,12650.00,19.06.20,J.P. Morgan,120.76,120.75
DE000JP9WLB1,12950.00,19.06.20,J.P. Morgan,122.42,122.41
DE000JP99CU0,13600.00,18.12.20,J.P. Morgan,123.11,123.10
DE000JP99CX4,8500.00,18.12.20,J.P. Morgan,84.69,84.68
DE000JP99CY2,8750.00,18.12.20,J.P. Morgan,87.05,87.04
DE000JP99CZ9,13400.00,18.12.20,J.P. Morgan,122.32,122.31
DE000JP99D01,13900.00,18.12.20,J.P. Morgan,124.14,124.13
DE000JP99D19,13050.00,19.06.20,J.P. Morgan,122.79,122.78
DE000JP99CV8,8250.00,18.12.20,J.P. Morgan,82.30,82.29
DE000JP99CW6,14100.00,18.12.20,J.P. Morgan,124.72,124.71
DE000JM0GAF0,10900.00,18.10.19,J.P. Morgan,109.02,109.00
DE000JM0GAG8,11200.00,18.10.19,J.P. Morgan,112.03,112.01
DE000JM0GAH6,11100.00,18.10.19,J.P. Morgan,111.02,111.00
DE000JM0GAJ2,10750.00,18.10.19,J.P. Morgan,107.52,107.50
DE000JM0GAK0,11000.00,18.10.19,J.P. Morgan,110.02,110.00
DE000JM0GAL8,11300.00,18.10.19,J.P. Morgan,113.03,113.01
DE000JM0GAM6,11250.00,18.10.19,J.P. Morgan,112.53,112.51
DE000JM0GAN4,11400.00,18.10.19,J.P. Morgan,114.02,114.00
DE000JM0GAP9,11350.00,18.10.19,J.P. Morgan,113.53,113.51
DE000JM0GAQ7,11450.00,18.10.19,J.P. Morgan,114.52,114.50
DE000JM0GAR5,11550.00,18.10.19,J.P. Morgan,115.52,115.50
DE000JM0GAS3,11500.00,18.10.19,J.P. Morgan,115.02,115.00
DE000JM0GAT1,11650.00,18.10.19,J.P. Morgan,116.52,116.50
DE000JM0GAU9,11600.00,18.10.19,J.P. Morgan,116.02,116.00
DE000JM0GAV7,11750.00,18.10.19,J.P. Morgan,117.51,117.49
DE000JM0GAW5,11700.00,18.10.19,J.P. Morgan,117.02,117.00
DE000JM0GAX3,11850.00,18.10.19,J.P. Morgan,118.51,118.49
DE000JM0GAY1,11800.00,18.10.19,J.P. Morgan,118.01,117.99
DE000JM0GAZ8,11950.00,18.10.19,J.P. Morgan,119.50,119.48
DE000JM0GB02,11900.00,18.10.19,J.P. Morgan,119.01,118.99
DE000JM0GB10,12050.00,18.10.19,J.P. Morgan,120.50,120.48
DE000JM0GB28,12000.00,18.10.19,J.P. Morgan,120.00,119.98
DE000JM0GB36,12100.00,18.10.19,J.P. Morgan,120.99,120.97
DE000JM0GB44,12250.00,18.10.19,J.P. Morgan,122.47,122.45
DE000JM0GB51,12200.00,18.10.19,J.P. Morgan,121.97,121.95
DE000JM0GB69,12150.00,18.10.19,J.P. Morgan,121.48,121.46
DE000JM0GB77,12400.00,18.10.19,J.P. Morgan,123.91,123.89
DE000JM0GB85,12350.00,18.10.19,J.P. Morgan,123.44,123.42
DE000JM0GB93,12300.00,18.10.19,J.P. Morgan,122.95,122.93
DE000JM0GBA9,12500.00,18.10.19,J.P. Morgan,124.83,124.81
DE000JM0GBB7,12450.00,18.10.19,J.P. Morgan,124.38,124.36
DE000JM0GBC5,12600.00,18.10.19,J.P. Morgan,125.65,125.63
DE000JM0GBD3,12650.00,18.10.19,J.P. Morgan,125.99,125.97
DE000JM0GBE1,12550.00,18.10.19,J.P. Morgan,125.26,125.24
DE000JM0GBF8,12750.00,18.10.19,J.P. Morgan,126.47,126.45
DE000JM0GBG6,12700.00,18.10.19,J.P. Morgan,126.27,126.25
DE000JM0GBH4,12850.00,18.10.19,J.P. Morgan,126.67,126.65
DE000JM0GBJ0,12800.00,18.10.19,J.P. Morgan,126.60,126.58
DE000JM0GBK8,13000.00,18.10.19,J.P. Morgan,126.73,126.71
DE000JM0GBL6,12900.00,18.10.19,J.P. Morgan,126.70,126.68
DE000JM0GBM4,13250.00,18.10.19,J.P. Morgan,126.74,126.72
DE000JM0GBN2,13200.00,18.10.19,J.P. Morgan,126.74,126.72
DE000JM0GBP7,13100.00,18.10.19,J.P. Morgan,126.73,126.71
DE000JM0GBQ5,14000.00,18.10.19,J.P. Morgan,126.74,126.72
DE000JM0GBR3,13750.00,18.10.19,J.P. Morgan,126.74,126.72
DE000JM0GBS1,13500.00,18.10.19,J.P. Morgan,126.74,126.72
DE000JM0GBT9,14400.00,18.12.20,J.P. Morgan,125.42,125.41
DE000JM0GBU7,13150.00,19.06.20,J.P. Morgan,123.26,123.25
DE000JM0GBV5,13150.00,20.03.20,J.P. Morgan,124.40,124.39
DE000JM0JNG5,10500.00,18.10.19,J.P. Morgan,105.02,105.00
DE000JM0JNH3,11150.00,18.10.19,J.P. Morgan,111.52,111.50
DE000JM0JPF2,8000.00,18.12.20,J.P. Morgan,79.89,79.88
DE000JM03US5,8100.00,19.06.20,J.P. Morgan,81.05,81.04
DE000JM03UT3,9450.00,19.06.20,J.P. Morgan,94.19,94.18
DE000JM03UU1,8400.00,19.06.20,J.P. Morgan,84.01,84.00
DE000JM03UV9,9550.00,19.06.20,J.P. Morgan,95.14,95.13
DE000JM03UW7,8600.00,19.06.20,J.P. Morgan,85.97,85.96
DE000JM03UX5,9950.00,19.06.20,J.P. Morgan,98.91,98.90
DE000JM03UY3,9850.00,19.06.20,J.P. Morgan,97.97,97.96
DE000JM03UZ0,9650.00,19.06.20,J.P. Morgan,96.09,96.08
DE000JM03V07,10050.00,19.06.20,J.P. Morgan,99.84,99.83
DE000JM03V15,8600.00,18.12.20,J.P. Morgan,85.64,85.63
DE000JM03V23,8100.00,18.12.20,J.P. Morgan,80.86,80.85
DE000JM03V31,8400.00,18.12.20,J.P. Morgan,83.74,83.73
DE000JM03V49,8900.00,18.12.20,J.P. Morgan,88.46,88.45
DE000JM03V56,7750.00,18.12.20,J.P. Morgan,77.47,77.46
DE000JM03V64,7500.00,18.12.20,J.P. Morgan,75.03,75.02
DE000JM1JRJ8,12250.00,15.11.19,J.P. Morgan,121.75,121.74
DE000JM1JRL4,13500.00,15.11.19,J.P. Morgan,126.69,126.68
DE000JM1JRN0,13000.00,15.11.19,J.P. Morgan,126.21,126.20
DE000JM1JRQ3,10250.00,15.11.19,J.P. Morgan,102.53,102.52
DE000JM1JRS9,10400.00,15.11.19,J.P. Morgan,104.03,104.02
DE000JM1JRU5,12500.00,15.11.19,J.P. Morgan,123.68,123.67
DE000JM1JRW1,10500.00,15.11.19,J.P. Morgan,105.02,105.01
DE000JM1JRY7,11700.00,15.11.19,J.P. Morgan,116.80,116.79
DE000JM1JRZ4,10300.00,15.11.19,J.P. Morgan,103.03,103.02
DE000JM1JS09,10750.00,15.11.19,J.P. Morgan,107.51,107.50
DE000JM1JS25,10950.00,15.11.19,J.P. Morgan,109.49,109.48
DE000JM1JS41,11800.00,15.11.19,J.P. Morgan,117.74,117.73
DE000JM1JS58,12150.00,15.11.19,J.P. Morgan,120.90,120.89
DE000JM1JS74,10800.00,15.11.19,J.P. Morgan,108.00,107.99
DE000JM1JS90,11900.00,15.11.19,J.P. Morgan,118.67,118.66
DE000JM1JSB3,12600.00,15.11.19,J.P. Morgan,124.36,124.35
DE000JM1JSD9,12400.00,15.11.19,J.P. Morgan,122.94,122.93
DE000JM1JSG2,12300.00,15.11.19,J.P. Morgan,122.15,122.14
DE000JM1JSK4,10600.00,15.11.19,J.P. Morgan,106.02,106.01
DE000JM1JSM0,10000.00,15.11.19,J.P. Morgan,100.04,100.03
DE000JM1JSP3,10900.00,15.11.19,J.P. Morgan,109.00,108.99
DE000JM1JSR9,11250.00,15.11.19,J.P. Morgan,112.45,112.44
DE000JM1JST5,12350.00,15.11.19,J.P. Morgan,122.55,122.54
DE000JM1JSV1,13250.00,15.11.19,J.P. Morgan,126.60,126.59
DE000JM1JSX7,10850.00,15.11.19,J.P. Morgan,108.50,108.49
DE000JM1JRK6,11200.00,15.11.19,J.P. Morgan,111.96,111.95
DE000JM1JRM2,11600.00,15.11.19,J.P. Morgan,115.85,115.84
DE000JM1JRP5,11150.00,15.11.19,J.P. Morgan,111.46,111.45
DE000JM1JRR1,11050.00,15.11.19,J.P. Morgan,110.48,110.47
DE000JM1JRT7,11650.00,15.11.19,J.P. Morgan,116.32,116.31
DE000JM1JRV3,11500.00,15.11.19,J.P. Morgan,114.88,114.87
DE000JM1JRX9,11400.00,15.11.19,J.P. Morgan,113.91,113.90
DE000JM1JS17,10200.00,15.11.19,J.P. Morgan,102.03,102.02
DE000JM1JS33,12700.00,15.11.19,J.P. Morgan,124.96,124.95
DE000JM1JS66,10700.00,15.11.19,J.P. Morgan,107.01,107.00
DE000JM1JS82,11000.00,15.11.19,J.P. Morgan,109.99,109.98
DE000JM1JSA5,11950.00,15.11.19,J.P. Morgan,119.13,119.12
DE000JM1JSC1,12100.00,15.11.19,J.P. Morgan,120.47,120.46
DE000JM1JSE7,11550.00,15.11.19,J.P. Morgan,115.37,115.36
DE000JM1JSF4,12200.00,15.11.19,J.P. Morgan,121.33,121.32
DE000JM1JSH0,11750.00,15.11.19,J.P. Morgan,117.27,117.26
DE000JM1JSJ6,12750.00,15.11.19,J.P. Morgan,125.23,125.22
DE000JM1JSL2,11450.00,15.11.19,J.P. Morgan,114.40,114.39
DE000JM1JSN8,12050.00,15.11.19,J.P. Morgan,120.03,120.02
DE000JM1JSQ1,11300.00,15.11.19,J.P. Morgan,112.94,112.93
DE000JM1JSS7,11100.00,15.11.19,J.P. Morgan,110.97,110.96
DE000JM1JSU3,11850.00,15.11.19,J.P. Morgan,118.21,118.20
DE000JM1JSW9,11350.00,15.11.19,J.P. Morgan,113.43,113.42
DE000JM1JSY5,12000.00,15.11.19,J.P. Morgan,119.58,119.57
DE000JM1JSZ2,10650.00,15.11.19,J.P. Morgan,106.52,106.51
DE000JM15NV8,10200.00,18.09.20,J.P. Morgan,100.71,100.70
DE000JM15NW6,10850.00,18.09.20,J.P. Morgan,106.34,106.33
DE000JM15NX4,11450.00,18.09.20,J.P. Morgan,111.21,111.20
DE000JM15NY2,10300.00,18.09.20,J.P. Morgan,101.60,101.59
DE000JM15NZ9,13300.00,18.09.20,J.P. Morgan,122.80,122.79
DE000JM15P01,9600.00,18.09.20,J.P. Morgan,95.27,95.26
DE000JM15P19,10600.00,18.09.20,J.P. Morgan,104.22,104.21
DE000JM15P27,13500.00,18.09.20,J.P. Morgan,123.61,123.60
DE000JM15P35,12800.00,18.09.20,J.P. Morgan,120.34,120.33
DE000JM15P43,11700.00,18.09.20,J.P. Morgan,113.11,113.10
DE000JM15P50,12750.00,18.09.20,J.P. Morgan,120.06,120.05
DE000JM15P68,12600.00,18.09.20,J.P. Morgan,119.19,119.18
DE000JM15P76,11050.00,18.09.20,J.P. Morgan,108.01,108.00
DE000JM15P84,13800.00,18.09.20,J.P. Morgan,124.64,124.63
DE000JM15P92,11750.00,18.09.20,J.P. Morgan,113.48,113.47
DE000JM15PA7,12850.00,18.09.20,J.P. Morgan,120.61,120.60
DE000JM15PB5,11200.00,18.09.20,J.P. Morgan,109.23,109.22
DE000JM15PC3,13050.00,18.09.20,J.P. Morgan,121.64,121.63
DE000JM15PD1,14000.00,18.09.20,J.P. Morgan,125.21,125.20
DE000JM15PE9,12350.00,18.09.20,J.P. Morgan,117.65,117.64
DE000JM15PF6,11350.00,18.09.20,J.P. Morgan,110.42,110.41
DE000JM15PG4,12300.00,18.09.20,J.P. Morgan,117.32,117.31
DE000JM15PH2,12700.00,18.09.20,J.P. Morgan,119.77,119.76
DE000JM15PJ8,11150.00,18.09.20,J.P. Morgan,108.82,108.81
DE000JM15PK6,12900.00,18.09.20,J.P. Morgan,120.88,120.87
DE000JM15PL4,12500.00,18.09.20,J.P. Morgan,118.59,118.58
DE000JM15PM2,8900.00,18.09.20,J.P. Morgan,88.70,88.69
DE000JM15PN0,12550.00,18.09.20,J.P. Morgan,118.89,118.88
DE000JM15PP5,9300.00,18.09.20,J.P. Morgan,92.47,92.46
DE000JM15PQ3,11100.00,18.09.20,J.P. Morgan,108.41,108.40
DE000JM15PR1,10350.00,18.09.20,J.P. Morgan,102.04,102.03
DE000JM15PS9,9250.00,18.09.20,J.P. Morgan,92.01,92.00
DE000JM15PT7,12000.00,18.09.20,J.P. Morgan,115.29,115.28
DE000JM15PU5,11000.00,18.09.20,J.P. Morgan,107.59,107.58
DE000JM15PV3,9750.00,18.09.20,J.P. Morgan,96.65,96.64
DE000JM15PW1,11550.00,18.09.20,J.P. Morgan,111.98,111.97
DE000JM15PX9,10050.00,18.09.20,J.P. Morgan,99.37,99.36
DE000JM15PY7,13700.00,18.09.20,J.P. Morgan,124.33,124.32
DE000JM15PZ4,10400.00,18.09.20,J.P. Morgan,102.48,102.47
DE000JM15Q00,10800.00,18.09.20,J.P. Morgan,105.92,105.91
DE000JM15Q18,8800.00,18.09.20,J.P. Morgan,87.74,87.73
DE000JM15Q26,9200.00,18.09.20,J.P. Morgan,91.54,91.53
DE000JM15Q34,9000.00,18.09.20,J.P. Morgan,89.65,89.64
DE000JM15Q42,9400.00,18.09.20,J.P. Morgan,93.41,93.40
DE000JM15Q59,12150.00,18.09.20,J.P. Morgan,116.32,116.31
DE000JM15Q67,11300.00,18.09.20,J.P. Morgan,110.03,110.02
DE000JM15Q75,13150.00,18.09.20,J.P. Morgan,122.12,122.11
DE000JM15Q83,13200.00,18.09.20,J.P. Morgan,122.35,122.34
DE000JM15Q91,12400.00,18.09.20,J.P. Morgan,117.97,117.96
DE000JM15QA5,13750.00,18.09.20,J.P. Morgan,124.49,124.48
DE000JM15QB3,13100.00,18.09.20,J.P. Morgan,121.88,121.87
DE000JM15QC1,12100.00,18.09.20,J.P. Morgan,115.98,115.97
DE000JM15QD9,12950.00,18.09.20,J.P. Morgan,121.14,121.13
DE000JM15QE7,13000.00,18.09.20,J.P. Morgan,121.39,121.38
DE000JM15QF4,10250.00,18.09.20,J.P. Morgan,101.16,101.15
DE000JM15QG2,11850.00,18.09.20,J.P. Morgan,114.22,114.21
DE000JM15QH0,11650.00,18.09.20,J.P. Morgan,112.74,112.73
DE000JM15QJ6,11250.00,18.09.20,J.P. Morgan,109.63,109.62
DE000JM15QK4,10500.00,18.09.20,J.P. Morgan,103.35,103.34
DE000JM15QL2,11500.00,18.09.20,J.P. Morgan,111.59,111.58
DE000JM15QM0,12650.00,18.09.20,J.P. Morgan,119.49,119.48
DE000JM15QN8,11950.00,18.09.20,J.P. Morgan,114.94,114.93
DE000JM15QP3,13400.00,18.09.20,J.P. Morgan,123.22,123.21
DE000JM15QQ1,9800.00,18.09.20,J.P. Morgan,97.10,97.09
DE000JM15QR9,12250.00,18.09.20,J.P. Morgan,116.99,116.98
DE000JM15QS7,10150.00,18.09.20,J.P. Morgan,100.27,100.26
DE000JM15QT5,12450.00,18.09.20,J.P. Morgan,118.28,118.27
DE000JM15QU3,10900.00,18.09.20,J.P. Morgan,106.76,106.75
DE000JM15QV1,11800.00,18.09.20,J.P. Morgan,113.85,113.84
DE000JM15QW9,9500.00,18.09.20,J.P. Morgan,94.34,94.33
DE000JM15QX7,10550.00,18.09.20,J.P. Morgan,103.78,103.77
DE000JM15QY5,13250.00,18.09.20,J.P. Morgan,122.58,122.57
DE000JM15QZ2,12200.00,18.09.20,J.P. Morgan,116.66,116.65
DE000JM15R09,12050.00,18.09.20,J.P. Morgan,115.64,115.63
DE000JM15R17,10750.00,18.09.20,J.P. Morgan,105.50,105.49
DE000JM15R25,11600.00,18.09.20,J.P. Morgan,112.36,112.35
DE000JM15R33,9700.00,18.09.20,J.P. Morgan,96.19,96.18
DE000JM15R41,10100.00,18.09.20,J.P. Morgan,99.82,99.81
DE000JM15R58,11900.00,18.09.20,J.P. Morgan,114.58,114.57
DE000JM15R66,13900.00,18.09.20,J.P. Morgan,124.94,124.93
DE000JM15R74,10650.00,18.09.20,J.P. Morgan,104.65,104.64
DE000JM15R82,11400.00,18.09.20,J.P. Morgan,110.82,110.81
DE000JM15R90,9900.00,18.09.20,J.P. Morgan,98.01,98.00
DE000JM15RA3,9100.00,18.09.20,J.P. Morgan,90.59,90.58
DE000JM15RB1,10000.00,18.09.20,J.P. Morgan,98.92,98.91
DE000JM15RC9,13600.00,18.09.20,J.P. Morgan,123.98,123.97
DE000JM15RD7,10700.00,18.09.20,J.P. Morgan,105.07,105.06
DE000JM15RE5,10950.00,18.09.20,J.P. Morgan,107.18,107.17
DE000JM15RF2,10450.00,18.09.20,J.P. Morgan,102.92,102.91
